barcode,description,finalPrice,itemPrice,needsFetchReview,partnerItemId,preventTargetGapPoints,quantityPurchased,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,needsFetchReviewReason,pointsNotAwardedReason,pointsPayerId,rewardsGroup,rewardsProductPartnerId,userFlaggedDescription,originalMetaBriteBarcode,originalMetaBriteDescription,brandCode,competitorRewardsGroup,discountedItemPrice,originalReceiptItemText,itemNumber,originalMetaBriteQuantityPurchased,pointsEarned,targetPrice,competitiveProduct,originalFinalPrice,originalMetaBriteItemPrice,deleted,priceAfterCoupon,metabriteCampaignId,_id_$oid
,302 NBCOREO CKY REG,3.99,3.99,0,1206,0,1,,0,,,,,,,,,,,,,3.99,302 NBCOREO CKY REG,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,303 NABISCO RITZCRISP,3.99,3.99,0,1207,0,1,,0,,,,,,,,,,,NABISCO,,3.99,303 NABISCO RITZCRISP,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
44000043254,RITZ Salsa Verde Corn Toasted Chips,3.99,3.99,0,1208,0,1,,0,,,,,,FRITOS MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,,RITZ TOASTED CHIPS,,3.99,304 NBCRITZ TSTD CHPS,,,0,,1,,,0,,,600a1a8d0a7214ada2000008
48001154049,Knorr Homestyle Stock Beef Beef Concentrated Broth,3.38,3.38,0,1209,0,1,,0,,,,,5332f5f6e4b03c9a25efd0b4,KNORR RECIPE MIXES,5332f5f6e4b03c9a25efd0b4,,,,KNORR,,3.38,3O5 KNORR BF B,,,33.8,,0,,,0,,KNORR RECIPE MIXES,600a1a8d0a7214ada2000008
71100006681,Hidden Valley Original Ranch Salad Dressing 36 Oz,5.49,5.49,0,1210,0,1,,0,,,,Action not allowed for user and CPG,5eebc5412455c97a877ef382,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,5eebc5412455c97a877ef382,,,,HIDDEN VALLEY,,5.49,306 HVR DRESSING,,,0,,0,,,0,,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,600a1a8d0a7214ada2000008
,307: ARROWHEADWATER,3.99,3.99,0,1211,0,1,,0,,,,,,,,,,,,,3.99,307: ARROWHEADWATER,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,Kettle Corn,11.97,11.97,0,1212,0,1,,0,,,,,,,,,,,,,11.97,308 KETTLE COR,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
21000065127,"KRAFT Indulgence Salad Dressing Blue Cheese, 15 Fl Oz",5.29,5.29,0,1213,0,1,,0,,,,,,KRAFT DRESSING - INDULGENCE,559c2234e4b06aca36af13c6,,,,KRAFT,,5.29,30G KRAFT CRM CHS WHPD,,,0,,0,,,0,,KRAFT DRESSING - INDULGENCE,600a1a8d0a7214ada2000008
,310 LUC EGGS LARGEAA,3.49,3.49,0,1214,0,1,,0,,,,,,,,,,,,,3.49,310 LUC EGGS LARGEAA,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,O11 LUC CHESE MED CHED,7.99,7.99,0,1215,0,1,,0,,,,,,,,,,,CHEESE,,7.99,O11 LUC CHESE MED CHED,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,Parmesan Cheese,3.19,3.19,0,1216,0,1,,0,,,,,,,,,,,,,3.19,312 LUC PARMSAN CHEESE,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
44700098752,LUNCHABLES Lunch Combinations Around The World Mexican Style Chicken Tacos 4.2 OZ,7.99,7.99,0,1217,0,1,,0,,,,,559c2234e4b06aca36af13c6,LUNCHABLES LUNCH COMBINATIONS - TRAY,559c2234e4b06aca36af13c6,,,,LUNCHABLES,,7.99,31A LUC CHESE MEXICAN,,,40,,0,,,0,,LUNCHABLES LUNCH COMBINATIONS - TRAY,600a1a8d0a7214ada2000008
,333 FFCHKN ST,15.98,15.98,0,1225,0,1,,0,,,,,,,,,,,,,15.98,333 FFCHKN ST,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,334 JD SAUSAGE,23.96,23.96,0,1226,0,1,,0,,,,,,,559c2234e4b06aca36af13c6,,,,JIMMY DEAN,OSCAR MAYER SAUSAGE LINK,23.96,334 JD SAUSAGE,,,0,,1,,,0,,,600a1a8d0a7214ada2000008
,335 KOCHCKNB,15.98,15.98,0,1227,0,1,,0,,,,,,,,,,,,,15.98,335 KOCHCKNB,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,336 PORKSAUSAGEROLL,5.99,5.99,0,1228,0,1,,0,,,,,,,,,,,,,5.99,336 PORKSAUSAGEROLL,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,337 PORKSAUSAGERULL,5.99,5.99,0,1229,0,1,,0,,,,,,,,,,,,,5.99,337 PORKSAUSAGERULL,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,338 SIGCLAMSHELL50/50,4.99,4.99,0,1230,0,1,,0,,,,,,,,,,,,,4.99,338 SIGCLAMSHELL50/50,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,Romaine Hearts,2.99,2.99,0,1231,0,1,,0,,,,,,,,,,,,,2.99,339 ROMAINEHEARTS3CT,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,Roasted Salted Mixed Nuts,2.99,2.99,0,1232,0,1,,0,,,,,,,,,,,,,2.99,340 RSTD & SALTED NUTS,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
4061,Iceberg Lettuce,1.49,1.49,0,1233,0,1,,0,,,,,,,,,,,,,1.49,341 ICEBERG LETTUCE,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,Strawberries,3.99,3.99,0,1235,0,1,,0,,,,,,,,,,,,,3.99,343 STRAWBERRI,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,345 LITEHSESWTON DRS,3.99,3.99,0,1237,0,1,,0,,,,,,,,,,,,,3.99,345 LITEHSESWTON DRS,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,346 LITEHOUSEITALIAN,3.99,3.99,0,1238,0,1,,0,,,,,,,,,,,,,3.99,346 LITEHOUSEITALIAN,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,348 KITKATBUNN,6.74,6.74,0,1240,0,1,,0,,,,,,,,,,,,,6.74,348 KITKATBUNN,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,349 CADBURYEGG,10.48,10.48,0,1241,0,1,,0,,,,,,,,,,,,,10.48,349 CADBURYEGG,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,350 LEGO FRIENDS,5.58,5.58,0,1242,0,1,,0,,,,,,,,,,,,,5.58,350 LEGO FRIENDS,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,351 LEGD 71026,3.49,3.49,0,1243,0,1,,0,,,,,,,,,,,,,3.49,351 LEGD 71026,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,423 PREGOPASTA,2.69,2.69,0,1248,0,1,,0,,,,,,,,,,,,,2.69,423 PREGOPASTA,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,424 RAGU PASTAS,2.49,2.49,0,1249,0,1,,0,,,,,,,559c2234e4b06aca36af13c6,,,,RAGU,CLASSICO SAUCE,2.49,424 RAGU PASTAS,,,0,,1,,,0,,,600a1a8d0a7214ada2000008
,425 AMBTANGELM,1.39,1.39,0,1250,0,1,,0,,,,,,,,,,,,,1.39,425 AMBTANGELM,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,427 AMBTANGELH,1.39,1.39,0,1252,0,1,,0,,,,,,,,,,,,,1.39,427 AMBTANGELH,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,429 DOLESALAD K,3.99,3.99,0,1254,0,1,,0,,,,,,,,,,,,,3.99,429 DOLESALAD K,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,430 DOLESALAD K,3.99,3.99,0,1255,0,1,,0,,,,,,,,,,,,,3.99,430 DOLESALAD K,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,431 HDDNVLYDRE,4.99,4.99,0,1256,0,1,,0,,,,,,,,,,,,,4.99,431 HDDNVLYDRE,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,432 RAGU PASTAS,2.49,2.49,0,1257,0,1,,0,,,,,,,559c2234e4b06aca36af13c6,,,,RAGU,CLASSICO SAUCE,2.49,432 RAGU PASTAS,,,0,,1,,,0,,,600a1a8d0a7214ada2000008
,433 KROGERSOUR,1.99,1.99,0,1258,0,1,,0,,,,,,,,,,,,,1.99,433 KROGERSOUR,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,434 BETTYCRKRB,1.79,1.79,0,1259,0,1,,0,,,,,,,,,,,,,1.79,434 BETTYCRKRB,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,435 BET YCRKRB,1.79,1.79,0,1260,0,1,,0,,,,,,,,,,,,,1.79,435 BET YCRKRB,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,436 KRUSTEAZBAK,2.79,2.79,0,1261,0,1,,0,,,,,,,,,,,,,2.79,436 KRUSTEAZBAK,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,437 KRUSTEAZMF,2.79,2.79,0,1262,0,1,,0,,,,,,,,,,,,,2.79,437 KRUSTEAZMF,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,438 KRUSTEAZMUF,2.79,2.79,0,1263,0,1,,0,,,,,,,,,,,,,2.79,438 KRUSTEAZMUF,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,439 KRUSTEAZMUF,2.79,2.79,0,1264,0,1,,0,,,,,,,,,,,,,2.79,439 KRUSTEAZMUF,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,440 KRUSTEAZ MUF,2.79,2.79,0,1265,0,1,,0,,,,,,,,,,,KRUSTEAZ,,2.79,440 KRUSTEAZ MUF,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,441 MLDITLN MTB,2.29,2.29,0,1266,0,1,,0,,,,,,,,,,,,,2.29,441 MLDITLN MTB,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,442 MLDITLN MTB,2.29,2.29,0,1267,0,1,,0,,,,,,,,,,,,,2.29,442 MLDITLN MTB,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
311111705006,OSCAR MAYER LUNCH MEAT,5.99,5.99,0,1274,0,1,,0,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,,,,OSCAR MAYER,,5.99,459 OSCM HAM G,,,30,,0,,,0,,OSCAR MAYER LUNCH MEAT,600a1a8d0a7214ada2000008
44700061909,"OSCAR MAYER Selects Rotisserie Seasoned Chicken Breast, 9 oz",5.99,5.99,0,1276,0,1,,0,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT - NATURAL,559c2234e4b06aca36af13c6,,,,OSCAR MAYER,,5.99,460 OSCM CHICKEN,,,30,,0,,,0,,OSCAR MAYER LUNCH MEAT - NATURAL,600a1a8d0a7214ada2000008
,461 TILLAMOOKYO,0.75,0.75,0,1278,0,1,,0,,,,,,,,,,,,,0.75,461 TILLAMOOKYO,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,462 TILLAMOOKYO,0.75,0.75,0,1280,0,1,,0,,,,,,,,,,,,,0.75,462 TILLAMOOKYO,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,463 TILLAMOOKYO,0.75,0.75,0,1282,0,1,,0,,,,,,,,,,,,,0.75,463 TILLAMOOKYO,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,464 TILLAMOOKYO,0.75,0.75,0,1284,0,1,,0,,,,,,,,,,,,,0.75,464 TILLAMOOKYO,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,46S TILLAMOOKYO,0.75,0.75,0,1286,0,1,,0,,,,,,,,,,,,,0.75,46S TILLAMOOKYO,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,466 KRO HGY ROLLM,3.99,3.99,0,1288,0,1,,0,,,,,,,,,,,,,3.99,466 KRO HGY ROLLM,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,467 TILLAMOOKYO,0.75,0.75,0,1290,0,1,,0,,,,,,,,,,,,,0.75,467 TILLAMOOKYO,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,468 TILLAMOOKYO,0.75,0.75,0,1292,0,1,,0,,,,,,,,,,,,,0.75,468 TILLAMOOKYO,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,469 TILLAMOOKYO,0.75,0.75,0,1294,0,1,,0,,,,,,,,,,,,,0.75,469 TILLAMOOKYO,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,470 PRSLRSTD GR,2.79,2.79,0,1296,0,1,,0,,,,,,,,,,,,,2.79,470 PRSLRSTD GR,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,471 PRSLRSTD GR,2.79,2.79,0,1298,0,1,,0,,,,,,,,,,,,,2.79,471 PRSLRSTD GR,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,472 SNLPLUSH,4.99,4.99,0,1300,0,1,,0,,,,,,,,,,,,,4.99,472 SNLPLUSH,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,47A SNLPLUSH,4.99,4.99,0,1302,0,1,,0,,,,,,,,,,,,,4.99,47A SNLPLUSH,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,474 SNLPLUSH,4.99,4.99,0,1304,0,1,,0,,,,,,,,,,,,,4.99,474 SNLPLUSH,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,475 SNLPLUSH,4.99,4.99,0,1306,0,1,,0,,,,,,,,,,,,,4.99,475 SNLPLUSH,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,476 SOUISHMALLOW,4.97,4.97,0,1308,0,1,,0,,,,,,,,,,,,,4.97,476 SOUISHMALLOW,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,477 E-SHEETS/CO,19.99,19.99,0,1310,0,1,,0,,,,,,,,,,,,,19.99,477 E-SHEETS/CO,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,47E E-SHEETS/CO,19.99,19.99,0,1312,0,1,,0,,,,,,,,,,,,,19.99,47E E-SHEETS/CO,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,494 PILLSBURYCA,1.67,1.67,0,1321,0,1,,0,,,,,,,,,,,,,1.67,494 PILLSBURYCA,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,495 PILLSBURY CA,1.66,1.66,0,1323,0,1,,0,,,,,,,,,,,PILLSBURY,,1.66,495 PILLSBURY CA,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
511111901587,RICE-A-RONI,1.29,1.29,0,1325,0,1,,0,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,,5332f5fbe4b03c9a25efd0ba,,,,RICE-A-RONI,,1.29,496 RICEA RONI,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,498 TLMK CHEESE,6.99,6.99,0,1329,0,1,,0,,,,,,,,,,,TILLAMOOK,,6.99,498 TLMK CHEESE,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,499 TLMK CHEESE,6.99,6.99,0,1331,0,1,,0,,,,,,,,,,,TILLAMOOK,,6.99,499 TLMK CHEESE,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,500 TYSON CHICKE,4.99,4.99,0,1333,0,1,,0,,,,,,,,,,,TYSON,T.G.I. FRIDAY'S FROZEN APPETIZER,4.99,500 TYSON CHICKE,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,501 TYSON CHICKE,4.99,4.99,0,1335,0,1,,0,,,,,,,,,,,TYSON,T.G.I. FRIDAY'S FROZEN APPETIZER,4.99,501 TYSON CHICKE,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,503 BRCRK SOUP M,4.99,4.99,0,1339,0,1,,0,,,,,,,,,,,BEAR CREEK COUNTRY KITCHENS,,4.99,503 BRCRK SOUP M,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,504 BRCRKSOUP M,4.99,4.99,0,1341,0,1,,0,,,,,,,,,,,,,4.99,504 BRCRKSOUP M,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,SOS PFCHNGCHCK,11.99,11.99,0,1343,0,1,,0,,,,,,,,,,,,,11.99,SOS PFCHNGCHCK,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,508 KRO HMSTYLE,5.49,5.49,0,1349,0,1,,0,,,,,,,,,,,,,5.49,508 KRO HMSTYLE,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,Boneless Chuck Roast,17.15,17.15,0,1351,0,1,,0,,,,,,,,,,,,,17.15,5O9 CHUCK ROAST,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,STO CHUCK ROAST,13.91,13.91,0,1353,0,1,,0,,,,,,,,,,,,,13.91,STO CHUCK ROAST,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,Ribeye Steak,5.09,5.09,0,1355,0,1,,0,,,,,,,,,,,,,5.09,511 RIB STEAK,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,Ribeye Steak,4.97,4.97,0,1357,0,1,,0,,,,,,,,,,,,,4.97,5I2 RIB STEAK,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,5I3 BED PIL/PADS,3.99,3.99,0,1359,0,1,,0,,,,,,,,,,,PILLSBURY,,3.99,5I3 BED PIL/PADS,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,CHIOBANANAS,1.24,1.24,0,1368,0,1,,0,,,,,,,,,,,,,1.24,CHIOBANANAS,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,HVCAGEFREE LGWHT,2.99,2.99,0,1370,0,1,,0,,,,,,,,,,,,,2.99,HVCAGEFREE LGWHT,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,HYV LFBLACKCHERRY,0.54,0.54,0,1371,0,1,,0,,,,,,,,,,,,,0.54,HYV LFBLACKCHERRY,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,HYVLFORANGECREAM,0.54,0.54,0,1372,0,1,,0,,,,,,,,,,,,,0.54,HYVLFORANGECREAM,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,HYV LFPEACHYOGURT,0.54,0.54,0,1373,0,1,,0,,,,,,,,,,,,,0.54,HYV LFPEACHYOGURT,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,HYVLFVANILLAYOGUR,1.08,1.08,0,1374,0,1,,0,,,,,,,,,,,,,1.08,HYVLFVANILLAYOGUR,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,Whole Milk,3.99,3.99,0,1375,0,1,,0,,,,,,,,,,,,,3.99,SASSYCOVN1 MILK,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,ORE-IDAGOLDENTATER,5.96,5.96,0,1376,0,1,,0,,,,,,,,,,,,,5.96,ORE-IDAGOLDENTATER,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,CARD SYMPTHYHALLMAI,2.99,2.99,0,1377,0,1,,0,,,,,,,,,,,,,2.99,CARD SYMPTHYHALLMAI,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,GHRRDLMIDNIGHTREV,3.49,3.49,0,1378,0,1,,0,,,,,,,,,,,,,3.49,GHRRDLMIDNIGHTREV,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
21000026999,"KRAFT Sandwich Spread, 15.0 FL OZ",0.89,0.89,0,1379,0,1,,0,,,,,559c2234e4b06aca36af13c6,KRAFT SANDWICH SPREAD,559c2234e4b06aca36af13c6,,,,KRAFT,,0.89,SP BTRKERNELWHOLE KR,,,4.5,,0,,,0,,KRAFT SANDWICH SPREAD,600a1a8d0a7214ada2000008
,CMPBLLSCRMMUSHRM,1.76,1.76,0,1380,0,1,,0,,,,,,,,,,,,,1.76,CMPBLLSCRMMUSHRM,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,FMSDAVESPCYPICKLE,3.49,3.49,0,1381,0,1,,0,,,,,,,,,,,,,3.49,FMSDAVESPCYPICKLE,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
41500220208,FRNC ONN FRD RNG CAN 6 OZ,3.99,3.99,0,1382,0,1,,0,,,,,,,559c2234e4b06aca36af13c6,,,,FRENCH'S,,3.99,FRENCHS ORIG FRIED,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
,56.65RAWSUNFLOVVER NU,1.99,1.99,0,1383,0,1,,0,,,,,,,,,,,,,1.99,56.65RAWSUNFLOVVER NU,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
4066,Green Beans,1.16,1.16,0,1384,0,1,,0,,,,,,,,,,,,,1.16,HYVFRSTYLE GRN BEA,,,0,,0,,,0,,,600a1a8d0a7214ada2000008
21000701445,KRAFT Roasted Red Pepper Italian Salad Dressing - 16oz,1.99,1.99,0,1385,0,1,,0,,,,,,KRAFT DRESSING,559c2234e4b06aca36af13c6,,,,KRAFT,,1.99,KRAFT TALIAN RSTD,,,0,,0,,,0,,KRAFT DRESSING,600a1a8d0a7214ada2000008
,EMIL S SAUSAGE MUSHROOM PIZZA,6.89,6.89,0,1017,0,1,,0,,,,,,,,,,,,,6.89,EMIL S SAUSAGE MUSHROOM PIZZA,,,0,,0,,,0,,,600afbd90a720f053500000b
,KLARBRUNN 12PK 12 FL OZ,9.39,9.39,0,1020,0,3,,0,,,,,,,,,,,,,9.39,KLARBRUNN 12PK 12 FL OZ,,,0,,0,,,0,,,600afbd90a720f053500000b
76840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,23.16,23.16,0,1023,0,4,,0,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,23.16,BEN & JERRY.S CHUNKY MONKEY PINT,,,231.6,,0,,,0,,BEN AND JERRYS ICE CREAM,600afbd90a720f053500000b
815473013279,Borden 2% Reduced Fat Milk,4.25,4.25,0,1026,0,1,,0,,,,,,,,,,,BORDEN,,4.25,"BORDEN 2% MITK, 1/2 GAL",,,0,,0,,,0,,,600afbd90a720f053500000b
36000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,7.96,7.96,0,1029,0,2,,0,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,KLEENEX,,7.96,KLEENEX TRUSTED CARE FACIA1 TISSUES,,,79.6,,0,,,0,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",600afbd90a720f053500000b
76840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,17.01,17.01,0,1032,0,3,,0,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,17.01,BEN & JERRY S CHUNKY MONKEY PINT,,,170.1,,0,,,0,,BEN AND JERRYS ICE CREAM,600afbd90a720f053500000b
4562,Loose Carrots,10.99,10.99,0,1037,0,1,,0,,,,,,,,,,,,,10.99,GMILLSLCKY CART,,,0,,0,,,0,,,600afbd90a720f053500000b
,BC DLGHTSBRS MDX0.99,0.79,0.79,0,1039,0,1,,0,,,,,,,,,,,BIC,,0.79,BC DLGHTSBRS MDX0.99,,,0,,0,,,0,,,600afbd90a720f053500000b
,T BCHRSHYCHOC FRST,1.98,1.98,0,1041,0,1,,0,,,,,,,,,,,,,1.98,T BCHRSHYCHOC FRST,,,0,,0,,,0,,,600afbd90a720f053500000b
,GMILLSCHEX,1.49,1.49,0,1043,0,1,,0,,,,,,,,,,,,,1.49,GMILLSCHEX,,,0,,0,,,0,,,600afbd90a720f053500000b
16000877009,General Mills Breakfast Packs Rte Cereal - 9.14Oz,2.49,2.49,0,1045,0,1,,0,,,,Action not allowed for user and CPG,5332f5f3e4b03c9a25efd0ae,GM CEREAL VARIETY PACKS,5332f5f3e4b03c9a25efd0ae,,,,GENERAL MILLS,,2.49,GM CEREAL RICE,,,0,,0,,,0,,GM CEREAL VARIETY PACKS,600afbd90a720f053500000b
52100625348,MCRM GRL MTS ALL PRPS TMT GRLC BSL PWDR MRND ENVL 0.87 OZ,2.49,2.49,0,1047,0,1,,0,,,,,,,559c2234e4b06aca36af13c6,,,,MCCORMICK GRILL MATES,LEA & PERRINS MARINADE - BOTTLE,2.49,T GM CEREALCRN,,,0,,0,,,0,,,600afbd90a720f053500000b
,BC PEANUT EUTTER,3.79,3.79,0,1049,0,1,,0,,,,,,,,,,,,,3.79,BC PEANUT EUTTER,,,0,,0,,,0,,,600afbd90a720f053500000b
,JACK L NKS ORIGINA,5.99,5.99,0,1051,0,1,,0,,,,,,,,,,,JACK LINK'S,,5.99,JACK L NKS ORIGINA,,,0,,0,,,0,,,600afbd90a720f053500000b
,TTROLLISOU,6.98,6.98,0,1053,0,1,,0,,,,,,,,,,,,,6.98,TTROLLISOU,,,0,,0,,,0,,,600afbd90a720f053500000b
,KRAFTVELVEETA SHE,5.99,5.99,0,1055,0,1,,0,,,,,,,,,,,,,5.99,KRAFTVELVEETA SHE,,,0,,0,,,0,,,600afbd90a720f053500000b
511111802358,CRACKER BARREL,28.14,28.14,0,1057,0,1,,0,,,,,559c2234e4b06aca36af13c6,,559c2234e4b06aca36af13c6,,,,CRACKER BARREL,,28.14,CRCKR BRL,,,140.7,,0,,,0,,,600afbd90a720f053500000b
,FORBIT GUM,6.45,6.45,0,1061,0,1,,0,,,,,,,,,,,,,6.45,FORBIT GUM,,,0,,0,,,0,,,600afbd90a720f053500000b
,CHEEZITCRCKR,6.49,6.49,0,1063,0,1,,0,,,,,,,,,,,,,6.49,CHEEZITCRCKR,,,0,,0,,,0,,,600afbd90a720f053500000b
,Cranberry Sunshine,4.98,4.98,0,1065,0,1,,0,,,,,,,,,,,,,4.98,SUNSHINE C,,,0,,0,,,0,,,600afbd90a720f053500000b
25500005188,Folgers Classic Roast Medium Roast Ground Coffee,9.99,9.99,0,1067,0,1,,0,,,,,,SWISS MISS CAFÉ,5e825d64f221c312e698a62a,,,,FOLGERS,MAXWELL HOUSE GROUND COFFEE,9.99,FOLGERS COFF CLSC,,,0,,1,,,0,,,600afbd90a720f053500000b
,FOLGERS COFFEE,9.99,9.99,0,1069,0,1,,0,,,,,,,559c2234e4b06aca36af13c6,,,,FOLGERS,MAXWELL HOUSE GROUND COFFEE,9.99,FOLGERS COFFEE,,,0,,1,,,0,,,600afbd90a720f053500000b
29000017986,PLANTERS Deluxe Mixed Nuts With Sea Salt - 34oz,14.99,14.99,0,1073,0,1,,0,,,,,559c2234e4b06aca36af13c6,PLANTERS MIXED NUTS,559c2234e4b06aca36af13c6,,,,PLANTERS,,14.99,PLNTR CASHEV/S 3307,,,75,,0,,,0,,PLANTERS MIXED NUTS,600afbd90a720f053500000b
,KLLGO FUN PAUCK CRL,4.99,4.99,0,1078,0,1,,0,,,,,,,,,,,,,4.99,KLLGO FUN PAUCK CRL,,,0,,0,,,0,,,600afbd90a720f053500000b
,FRU SNACKS,5.99,5.99,0,1086,0,1,,0,,,,,,,,,,,,,5.99,FRU SNACKS,,,0,,0,,,0,,,600afbd90a720f053500000b
,PRG US ORG CF SPS,2.99,2.99,0,1088,0,1,,0,,,,,,,,,,,PROGRESSO,,2.99,PRG US ORG CF SPS,,,0,,0,,,0,,,600afbd90a720f053500000b
,PRINGLES CR1SPS,2.99,2.99,0,1090,0,1,,0,,,,,,,,,,,PRINGLES,,2.99,PRINGLES CR1SPS,,,0,,0,,,0,,,600afbd90a720f053500000b
